FIPS,GEO,County,Date,Cases,Tests,Population,newCases,newTests,posFraction,newCases.per1000,newTests.per1000,dailyPos,dailyTests,dailyFractionPos,Cases.per1000,Tests.per1000
55041,County,Forest,2020-04-04,0,14,9004,0,NA,NA,0,NA,0,0,NA,0,0
55043,County,Grant,2020-04-04,2,147,51439,2,NA,NA,0.00277721462036865,NA,0,0,NA,0,0
55045,County,Green,2020-04-04,8,139,36960,7,NA,NA,0.0135281385281385,NA,0,8,0,0,0.216450216450216
55047,County,Green Lake,2020-04-04,0,52,18913,0,NA,NA,0,NA,0,2,0,0,0.105747369534183
55049,County,Iowa,2020-04-04,3,114,23678,3,NA,NA,0.00904999215667346,NA,0,9,0,0,0.380099670580285
55051,County,Iron,2020-04-04,1,13,5687,1,NA,NA,0.0125599738752543,NA,0,4,0,0,0.703358537014243
55053,County,Jackson,2020-04-04,3,71,20643,3,NA,NA,0.0103805509996471,NA,1,2,0.5,0.0484425713316863,0.0968851426633726
55055,County,Jefferson,2020-04-04,13,312,84769,12,NA,NA,0.0101115131373834,NA,0,34,0,0,0.40109002111621
55057,County,Juneau,2020-04-04,5,148,26687,5,NA,NA,0.0133826528700437,NA,1,6,0.166666666666667,0.0374714280361225,0.224828568216735
55059,County,Kenosha,2020-04-04,93,910,169561,88,NA,NA,0.0370705190799434,NA,12,102,0.117647058823529,0.0707709909708011,0.601553423251809
55061,County,Kewaunee,2020-04-04,0,33,20434,0,NA,NA,0,NA,0,3,0,0,0.146814133307233
55063,County,La Crosse,2020-04-04,21,823,118016,16,NA,NA,0.00968391695072823,NA,2,5,0.4,0.0169468546637744,0.042367136659436
55065,County,Lafayette,2020-04-04,0,31,16665,0,NA,NA,0,NA,0,1,0,0,0.06000600060006
55067,County,Langlade,2020-04-04,0,43,19189,0,NA,NA,0,NA,0,5,0,0,0.260565949241753
55069,County,Lincoln,2020-04-04,0,82,27593,0,NA,NA,0,NA,0,5,0,0,0.181205378175624
55071,County,Manitowoc,2020-04-04,1,102,78981,1,NA,NA,0.000904376640313131,NA,1,3,0.333333333333333,0.0126612729643838,0.0379838188931515
55073,County,Marathon,2020-04-04,11,286,135692,10,NA,NA,0.00526402230260969,NA,2,6,0.333333333333333,0.0147392624473071,0.0442177873419214
55075,County,Marinette,2020-04-04,2,68,40350,2,NA,NA,0.00354044963710391,NA,0,7,0,0,0.173482032218092
55077,County,Marquette,2020-04-04,2,71,15574,2,NA,NA,0.00917279715276377,NA,0,2,0,0,0.128419160138693
55078,County,Menominee,2020-04-04,1,6,4556,1,NA,NA,0.0156779129562273,NA,0,1,0,0,0.219490781387182
55079,County,Milwaukee,2020-04-04,1069,5905,945726,943,NA,NA,0.0712226827401836,NA,114,379,0.300791556728232,0.120542313524213,0.400750323032252
55081,County,Monroe,2020-04-04,5,259,46253,5,NA,NA,0.00772150686750821,NA,2,12,0.166666666666667,0.043240438458046,0.259442630748276
55083,County,Oconto,2020-04-04,1,78,37930,1,NA,NA,0.00188316824225076,NA,0,7,0,0,0.184550487740575
55085,County,Oneida,2020-04-04,3,110,35595,3,NA,NA,0.00602010715790741,NA,0,14,0,0,0.393313667649951
55087,County,Outagamie,2020-04-04,20,328,187885,18,NA,NA,0.00684309170883405,NA,1,11,0.0909090909090909,0.00532240466242648,0.0585464512866913
55089,County,Ozaukee,2020-04-04,53,411,89221,42,NA,NA,0.0336243709440603,NA,3,38,0.0789473684210526,0.0336243709440603,0.425908698624763
55091,County,Pepin,2020-04-04,0,49,7287,0,NA,NA,0,NA,0,6,0,0,0.823384108686702
55093,County,Pierce,2020-04-04,7,173,42754,6,NA,NA,0.0100241247268426,NA,0,4,0,0,0.093558497450531
55095,County,Polk,2020-04-04,0,88,43783,0,NA,NA,0,NA,0,0,NA,0,0
55097,County,Portage,2020-04-04,3,112,70772,3,NA,NA,0.00302783183018304,NA,0,13,0,0,0.183688464364438
55099,County,Price,2020-04-04,0,29,13351,0,NA,NA,0,NA,0,1,0,0,0.0749007564976406
55101,County,Racine,2020-04-04,48,603,196311,44,NA,NA,0.0160095824628123,NA,7,41,0.170731707317073,0.0356577063944455,0.208852280310324
55103,County,Richland,2020-04-04,3,136,17252,3,NA,NA,0.0124209201417641,NA,1,14,0.0714285714285714,0.0579642939948991,0.811500115928588
55105,County,Rock,2020-04-04,26,685,163354,23,NA,NA,0.0100570365149133,NA,6,81,0.0740740740740741,0.036730046402292,0.495855626430941
55107,County,Rusk,2020-04-04,1,44,14178,1,NA,NA,0.00503798641758862,NA,0,0,NA,0,0
55109,County,St. Croix,2020-04-04,7,153,90687,5,NA,NA,0.00393819243268448,NA,0,10,0,0,0.110269388115165
55111,County,Sauk,2020-04-04,18,291,64442,16,NA,NA,0.017734662841891,NA,0,0,NA,0,0
55113,County,Sawyer,2020-04-04,0,62,16558,0,NA,NA,0,NA,0,4,0,0,0.241575069452832
55115,County,Shawano,2020-04-04,1,88,40899,1,NA,NA,0.00174646254012498,NA,1,13,0.0769230769230769,0.0244504755617497,0.317856182302746
55117,County,Sheboygan,2020-04-04,21,220,115340,15,NA,NA,0.00928930615075925,NA,1,20,0.05,0.00867001907404196,0.173400381480839
55119,County,Taylor,2020-04-04,0,44,20343,0,NA,NA,0,NA,0,2,0,0,0.0983139163348572
55121,County,Trempealeau,2020-04-04,1,162,29649,1,NA,NA,0.00240913931088979,NA,0,9,0,0,0.303551553172114
55123,County,Vernon,2020-04-04,0,139,30822,0,NA,NA,0,NA,0,0,NA,0,0
55125,County,Vilas,2020-04-04,3,51,22195,3,NA,NA,0.00965468413091752,NA,0,4,0,0,0.180220770443794
55127,County,Walworth,2020-04-04,16,255,103868,13,NA,NA,0.00893991824788605,NA,1,5,0.2,0.00962760426695421,0.0481380213347711
55129,County,Washburn,2020-04-04,0,51,15720,0,NA,NA,0,NA,0,2,0,0,0.127226463104326
55131,County,Washington,2020-04-04,55,802,136034,52,NA,NA,0.0273040983451616,NA,3,63,0.0476190476190476,0.0220533102018613,0.463119514239087
55133,County,Waukesha,2020-04-04,147,1651,404198,127,NA,NA,0.0224430318097283,NA,14,122,0.114754098360656,0.034636490037061,0.301832270322961
55135,County,Waupaca,2020-04-04,2,91,50990,2,NA,NA,0.00280166979519794,NA,0,3,0,0,0.0588350656991567
55137,County,Waushara,2020-04-04,0,33,24443,0,NA,NA,0,NA,0,2,0,0,0.0818230168146299
55139,County,Winnebago,2020-04-04,18,353,171907,13,NA,NA,0.00540159172442907,NA,0,14,0,0,0.0814393829221614
55141,County,Wood,2020-04-04,2,206,72999,1,NA,NA,0.000978486985144611,NA,0,3,0,0,0.0410964533760736
55,State,WI,2020-04-05,2267,27436,5822434,1886,20825,0.0905642256902761,0.0231371082461881,0.255477348476599,155,1465,0.10580204778157,0.0266211690849566,0.251612985222331
55001,County,Adams,2020-04-05,1,52,20220,1,NA,NA,0.00353257029814893,NA,0,0,NA,0,0
55003,County,Ashland,2020-04-05,1,49,15562,1,NA,NA,0.00458993519011512,NA,0,3,0,0,0.192777277984835
55005,County,Barron,2020-04-05,4,307,45244,4,NA,NA,0.00631496520454172,NA,1,37,0.027027027027027,0.022102378215896,0.817787993988153
55007,County,Bayfield,2020-04-05,3,58,15036,2,NA,NA,0.00950100710675332,NA,0,1,0,0,0.0665070497472732
55009,County,Brown,2020-04-05,29,471,264542,26,NA,NA,0.0070202193116513,NA,2,44,0.0454545454545455,0.00756023618177832,0.166325195999123
55011,County,Buffalo,2020-04-05,2,85,13031,2,NA,NA,0.010962868763498,NA,0,6,0,0,0.460440488066917
55013,County,Burnett,2020-04-05,0,34,15414,0,NA,NA,0,NA,0,4,0,0,0.259504346697807
55015,County,Calumet,2020-04-05,4,100,50089,3,NA,NA,0.00427809926901544,NA,1,5,0.2,0.0199644632554054,0.0998223162770269
55017,County,Chippewa,2020-04-05,16,430,64658,15,NA,NA,0.0165707038793122,NA,0,44,0,0,0.680503572643756
55019,County,Clark,2020-04-05,6,84,34774,6,NA,NA,0.0123244788799514,NA,0,4,0,0,0.115028469546213
55021,County,Columbia,2020-04-05,19,391,57532,14,NA,NA,0.0173816310922617,NA,0,24,0,0,0.417159146214281
55023,County,Crawford,2020-04-05,2,94,16131,2,NA,NA,0.00885606241752792,NA,1,8,0.125,0.0619924369226954,0.495939495381564
55025,County,Dane,2020-04-05,269,4794,546695,208,NA,NA,0.0271762918211121,NA,16,223,0.0717488789237668,0.0292667758073514,0.407905687814961
55027,County,Dodge,2020-04-05,14,368,87839,14,NA,NA,0.0113844647593893,NA,0,41,0,0,0.466763055134963
55029,County,Door,2020-04-05,4,83,27668,4,NA,NA,0.0103265247113736,NA,2,11,0.181818181818182,0.0722856729796154,0.397571201387885
55031,County,Douglas,2020-04-05,7,172,43150,6,NA,NA,0.0099321304419798,NA,0,1,0,0,0.0231749710312862
55033,County,Dunn,2020-04-05,5,391,45368,4,NA,NA,0.00629770511625564,NA,0,46,0,0,1.01393052371716
55035,County,Eau Claire,2020-04-05,21,845,104646,17,NA,NA,0.011603747054696,NA,4,62,0.0645161290322581,0.0382241079448808,0.592473673145653
55037,County,Florence,2020-04-05,1,6,4295,1,NA,NA,0.0166306336271412,NA,1,1,1,0.232828870779977,0.232828870779977
55039,County,Fond du Lac,2020-04-05,43,602,103403,27,NA,NA,0.0186510200726423,NA,7,7,1,0.0676962950784794,0.0676962950784794
55041,County,Forest,2020-04-05,0,16,9004,0,NA,NA,0,NA,0,2,0,0,0.22212350066637
55043,County,Grant,2020-04-05,2,154,51439,2,NA,NA,0.00277721462036865,NA,0,7,0,0,0.136083516398064
55045,County,Green,2020-04-05,9,147,36960,8,NA,NA,0.015460729746444,NA,1,8,0.125,0.0270562770562771,0.216450216450216
55047,County,Green Lake,2020-04-05,0,61,18913,0,NA,NA,0,NA,0,9,0,0,0.475863162903823
55049,County,Iowa,2020-04-05,3,121,23678,3,NA,NA,0.00904999215667346,NA,0,7,0,0,0.295633077118
55051,County,Iron,2020-04-05,1,14,5687,1,NA,NA,0.0125599738752543,NA,0,1,0,0,0.175839634253561
55053,County,Jackson,2020-04-05,3,83,20643,3,NA,NA,0.0103805509996471,NA,0,12,0,0,0.581310855980235
55055,County,Jefferson,2020-04-05,14,346,84769,12,NA,NA,0.0101115131373834,NA,1,34,0.0294117647058824,0.0117967653269474,0.40109002111621
55057,County,Juneau,2020-04-05,5,161,26687,5,NA,NA,0.0133826528700437,NA,0,13,0,0,0.487128564469592
55059,County,Kenosha,2020-04-05,98,915,169561,88,NA,NA,0.0370705190799434,NA,5,5,1,0.0294879129045004,0.0294879129045004
55061,County,Kewaunee,2020-04-05,0,35,20434,0,NA,NA,0,NA,0,2,0,0,0.0978760888714887
55063,County,La Crosse,2020-04-05,21,907,118016,16,NA,NA,0.00968391695072823,NA,0,84,0,0,0.711767895878525
55065,County,Lafayette,2020-04-05,0,38,16665,0,NA,NA,0,NA,0,7,0,0,0.42004200420042
55067,County,Langlade,2020-04-05,0,43,19189,0,NA,NA,0,NA,0,0,NA,0,0
55069,County,Lincoln,2020-04-05,0,86,27593,0,NA,NA,0,NA,0,4,0,0,0.144964302540499
55071,County,Manitowoc,2020-04-05,3,106,78981,3,NA,NA,0.00271312992093939,NA,2,4,0.5,0.0253225459287677,0.0506450918575354
55073,County,Marathon,2020-04-05,12,301,135692,11,NA,NA,0.00579042453287066,NA,1,15,0.0666666666666667,0.00736963122365357,0.110544468354804
55075,County,Marinette,2020-04-05,2,74,40350,2,NA,NA,0.00354044963710391,NA,0,6,0,0,0.148698884758364
55077,County,Marquette,2020-04-05,2,73,15574,2,NA,NA,0.00917279715276377,NA,0,2,0,0,0.128419160138693
55078,County,Menominee,2020-04-05,1,6,4556,1,NA,NA,0.0156779129562273,NA,0,0,NA,0,0
55079,County,Milwaukee,2020-04-05,1148,6226,945726,966,NA,NA,0.0729598213436027,NA,79,321,0.246105919003115,0.0835337084948495,0.339421777555021
55081,County,Monroe,2020-04-05,5,299,46253,5,NA,NA,0.00772150686750821,NA,0,40,0,0,0.864808769160919
55083,County,Oconto,2020-04-05,1,88,37930,1,NA,NA,0.00188316824225076,NA,0,10,0,0,0.263643553915107
55085,County,Oneida,2020-04-05,3,110,35595,3,NA,NA,0.00602010715790741,NA,0,0,NA,0,0
55087,County,Outagamie,2020-04-05,21,336,187885,19,NA,NA,0.00722326347043594,NA,1,8,0.125,0.00532240466242648,0.0425792372994119
55089,County,Ozaukee,2020-04-05,56,415,89221,43,NA,NA,0.0344249512046331,NA,3,4,0.75,0.0336243709440603,0.0448324945920803
55091,County,Pepin,2020-04-05,0,57,7287,0,NA,NA,0,NA,0,8,0,0,1.09784547824894
55093,County,Pierce,2020-04-05,7,194,42754,6,NA,NA,0.0100241247268426,NA,0,21,0,0,0.491182111615287
55095,County,Polk,2020-04-05,0,95,43783,0,NA,NA,0,NA,0,7,0,0,0.159879405248612
55097,County,Portage,2020-04-05,3,112,70772,3,NA,NA,0.00302783183018304,NA,0,0,NA,0,0
55099,County,Price,2020-04-05,0,30,13351,0,NA,NA,0,NA,0,1,0,0,0.0749007564976406
55101,County,Racine,2020-04-05,54,629,196311,50,NA,NA,0.0181927073441049,NA,6,26,0.230769230769231,0.0305637483380962,0.132442909465083
55103,County,Richland,2020-04-05,3,140,17252,3,NA,NA,0.0124209201417641,NA,0,4,0,0,0.231857175979597
55105,County,Rock,2020-04-05,28,727,163354,25,NA,NA,0.0109315614292536,NA,2,42,0.0476190476190476,0.012243348800764,0.257110324816044
55107,County,Rusk,2020-04-05,3,51,14178,3,NA,NA,0.0151139592527659,NA,2,7,0.285714285714286,0.141063619692481,0.493722668923685
55109,County,St. Croix,2020-04-05,7,162,90687,5,NA,NA,0.00393819243268448,NA,0,9,0,0,0.0992424493036488
55111,County,Sauk,2020-04-05,18,308,64442,16,NA,NA,0.017734662841891,NA,0,17,0,0,0.263803109773129
55113,County,Sawyer,2020-04-05,0,65,16558,0,NA,NA,0,NA,0,3,0,0,0.181181302089624
55115,County,Shawano,2020-04-05,1,97,40899,1,NA,NA,0.00174646254012498,NA,0,9,0,0,0.220054280055747
55117,County,Sheboygan,2020-04-05,21,220,115340,15,NA,NA,0.00928930615075925,NA,0,0,NA,0,0
55119,County,Taylor,2020-04-05,0,45,20343,0,NA,NA,0,NA,0,1,0,0,0.0491569581674286
55121,County,Trempealeau,2020-04-05,1,172,29649,1,NA,NA,0.00240913931088979,NA,0,10,0,0,0.337279503524571
55123,County,Vernon,2020-04-05,0,149,30822,0,NA,NA,0,NA,0,10,0,0,0.324443579261566
55125,County,Vilas,2020-04-05,4,54,22195,4,NA,NA,0.0128729121745567,NA,1,3,0.333333333333333,0.0450551926109484,0.135165577832845
55127,County,Walworth,2020-04-05,20,272,103868,17,NA,NA,0.0116906623241587,NA,4,17,0.235294117647059,0.0385104170678168,0.163669272538222
55129,County,Washburn,2020-04-05,0,58,15720,0,NA,NA,0,NA,0,7,0,0,0.44529262086514
55131,County,Washington,2020-04-05,57,804,136034,43,NA,NA,0.0225783890161913,NA,2,2,1,0.0147022068012409,0.0147022068012409
55133,County,Waukesha,2020-04-05,154,1697,404198,124,NA,NA,0.0219128814520182,NA,7,46,0.152173913043478,0.0173182450185305,0.113805610121772
55135,County,Waupaca,2020-04-05,2,104,50990,2,NA,NA,0.00280166979519794,NA,0,13,0,0,0.254951951363012
55137,County,Waushara,2020-04-05,0,39,24443,0,NA,NA,0,NA,0,6,0,0,0.24546905044389
55139,County,Winnebago,2020-04-05,20,366,171907,15,NA,NA,0.0062326058358797,NA,2,13,0.153846153846154,0.0116341975603088,0.075622284142007
55141,County,Wood,2020-04-05,2,211,72999,1,NA,NA,0.000978486985144611,NA,0,5,0,0,0.0684940889601227
55,State,WI,2020-04-06,2440,29014,5822434,2024,21548,0.0939298310748097,0.024830067386153,0.264346982231633,173,1578,0.109632446134347,0.0297126596883709,0.271020676232655
55001,County,Adams,2020-04-06,2,61,20220,2,NA,NA,0.00706514059629787,NA,1,9,0.111111111111111,0.0494559841740851,0.445103857566766
55003,County,Ashland,2020-04-06,1,53,15562,1,NA,NA,0.00458993519011512,NA,0,4,0,0,0.257036370646446
55005,County,Barron,2020-04-06,4,315,45244,4,NA,NA,0.00631496520454172,NA,0,8,0,0,0.176819025727168
55007,County,Bayfield,2020-04-06,3,60,15036,2,NA,NA,0.00950100710675332,NA,0,2,0,0,0.133014099494546
55009,County,Brown,2020-04-06,39,526,264542,36,NA,NA,0.00972030366228641,NA,10,55,0.181818181818182,0.0378011809088916,0.207906494998904
55011,County,Buffalo,2020-04-06,2,91,13031,2,NA,NA,0.010962868763498,NA,0,6,0,0,0.460440488066917
55013,County,Burnett,2020-04-06,0,36,15414,0,NA,NA,0,NA,0,2,0,0,0.129752173348904
55015,County,Calumet,2020-04-06,4,113,50089,3,NA,NA,0.00427809926901544,NA,0,13,0,0,0.25953802232027
55017,County,Chippewa,2020-04-06,16,450,64658,15,NA,NA,0.0165707038793122,NA,0,20,0,0,0.309319805747162
55019,County,Clark,2020-04-06,7,86,34774,7,NA,NA,0.0143785586932766,NA,1,2,0.5,0.0287571173865532,0.0575142347731063
55021,County,Columbia,2020-04-06,21,405,57532,16,NA,NA,0.0198647212482991,NA,2,14,0.142857142857143,0.0347632621845234,0.243342835291664
55023,County,Crawford,2020-04-06,2,95,16131,2,NA,NA,0.00885606241752792,NA,0,1,0,0,0.0619924369226954
55025,County,Dane,2020-04-06,278,4935,546695,217,NA,NA,0.0283521890633717,NA,9,141,0.0638297872340425,0.0164625613916352,0.257913461802285
55027,County,Dodge,2020-04-06,15,397,87839,13,NA,NA,0.0105712887051472,NA,1,29,0.0344827586206897,0.0113844647593893,0.330149478022291
55029,County,Door,2020-04-06,4,91,27668,4,NA,NA,0.0103265247113736,NA,0,8,0,0,0.289142691918462
55031,County,Douglas,2020-04-06,7,202,43150,5,NA,NA,0.0082767753683165,NA,0,30,0,0,0.695249130938586
55033,County,Dunn,2020-04-06,5,431,45368,4,NA,NA,0.00629770511625564,NA,0,40,0,0,0.881678716275789
55035,County,Eau Claire,2020-04-06,21,890,104646,17,NA,NA,0.011603747054696,NA,0,45,0,0,0.430021214379909
55037,County,Florence,2020-04-06,2,7,4295,2,NA,NA,0.0332612672542824,NA,1,1,1,0.232828870779977,0.232828870779977
55039,County,Fond du Lac,2020-04-06,43,602,103403,27,NA,NA,0.0186510200726423,NA,0,0,NA,0,0
55041,County,Forest,2020-04-06,0,16,9004,0,NA,NA,0,NA,0,0,NA,0,0
55043,County,Grant,2020-04-06,3,164,51439,3,NA,NA,0.00416582193055297,NA,1,10,0.1,0.0194405023425805,0.194405023425805
55045,County,Green,2020-04-06,9,153,36960,8,NA,NA,0.015460729746444,NA,0,6,0,0,0.162337662337662
55047,County,Green Lake,2020-04-06,0,67,18913,0,NA,NA,0,NA,0,6,0,0,0.317242108602549
55049,County,Iowa,2020-04-06,3,124,23678,3,NA,NA,0.00904999215667346,NA,0,3,0,0,0.126699890193429
55051,County,Iron,2020-04-06,1,14,5687,1,NA,NA,0.0125599738752543,NA,0,0,NA,0,0
55053,County,Jackson,2020-04-06,4,85,20643,4,NA,NA,0.0138407346661961,NA,1,2,0.5,0.0484425713316863,0.0968851426633726
55055,County,Jefferson,2020-04-06,14,366,84769,12,NA,NA,0.0101115131373834,NA,0,20,0,0,0.235935306538947
55057,County,Juneau,2020-04-06,5,169,26687,5,NA,NA,0.0133826528700437,NA,0,8,0,0,0.29977142428898
55059,County,Kenosha,2020-04-06,104,922,169561,92,NA,NA,0.0387555426744863,NA,6,7,0.857142857142857,0.0353854954854005,0.0412830780663006
55061,County,Kewaunee,2020-04-06,1,43,20434,1,NA,NA,0.00349557460255317,NA,1,8,0.125,0.0489380444357444,0.391504355485955
55063,County,La Crosse,2020-04-06,22,932,118016,17,NA,NA,0.0102891617601487,NA,1,25,0.04,0.0084734273318872,0.21183568329718
55065,County,Lafayette,2020-04-06,0,40,16665,0,NA,NA,0,NA,0,2,0,0,0.12001200120012
55067,County,Langlade,2020-04-06,0,45,19189,0,NA,NA,0,NA,0,2,0,0,0.104226379696701
55069,County,Lincoln,2020-04-06,0,86,27593,0,NA,NA,0,NA,0,0,NA,0,0
55071,County,Manitowoc,2020-04-06,3,111,78981,3,NA,NA,0.00271312992093939,NA,0,5,0,0,0.0633063648219192
55073,County,Marathon,2020-04-06,12,310,135692,11,NA,NA,0.00579042453287066,NA,0,9,0,0,0.0663266810128821
55075,County,Marinette,2020-04-06,3,93,40350,3,NA,NA,0.00531067445565587,NA,1,19,0.0526315789473684,0.0247831474597274,0.47087980173482
55077,County,Marquette,2020-04-06,2,79,15574,2,NA,NA,0.00917279715276377,NA,0,6,0,0,0.385257480416078
55078,County,Menominee,2020-04-06,1,7,4556,1,NA,NA,0.0156779129562273,NA,0,1,0,0,0.219490781387182
55079,County,Milwaukee,2020-04-06,1256,6687,945726,1052,NA,NA,0.0794552091650828,NA,108,461,0.234273318872017,0.114197981233465,0.487456197672476
55081,County,Monroe,2020-04-06,5,310,46253,5,NA,NA,0.00772150686750821,NA,0,11,0,0,0.237822411519253
55083,County,Oconto,2020-04-06,1,94,37930,1,NA,NA,0.00188316824225076,NA,0,6,0,0,0.158186132349064
55085,County,Oneida,2020-04-06,3,113,35595,3,NA,NA,0.00602010715790741,NA,0,3,0,0,0.0842815002107038
55087,County,Outagamie,2020-04-06,22,413,187885,20,NA,NA,0.00760343523203783,NA,1,77,0.012987012987013,0.00532240466242648,0.409825159006839
55089,County,Ozaukee,2020-04-06,62,422,89221,48,NA,NA,0.0384278525074974,NA,6,7,0.857142857142857,0.0672487418881205,0.0784568655361406
55091,County,Pepin,2020-04-06,0,59,7287,0,NA,NA,0,NA,0,2,0,0,0.274461369562234
55093,County,Pierce,2020-04-06,7,194,42754,4,NA,NA,0.00668274981789507,NA,0,0,NA,0,0
55095,County,Polk,2020-04-06,0,100,43783,0,NA,NA,0,NA,0,5,0,0,0.11419957517758
55097,County,Portage,2020-04-06,3,112,70772,3,NA,NA,0.00302783183018304,NA,0,0,NA,0,0
55099,County,Price,2020-04-06,0,30,13351,0,NA,NA,0,NA,0,0,NA,0,0
55101,County,Racine,2020-04-06,57,654,196311,52,NA,NA,0.0189204156378691,NA,3,25,0.12,0.0152818741690481,0.127348951408734
55103,County,Richland,2020-04-06,3,142,17252,3,NA,NA,0.0124209201417641,NA,0,2,0,0,0.115928587989798
55105,County,Rock,2020-04-06,34,815,163354,31,NA,NA,0.0135551361722744,NA,6,88,0.0681818181818182,0.036730046402292,0.538707347233615
55107,County,Rusk,2020-04-06,3,57,14178,3,NA,NA,0.0151139592527659,NA,0,6,0,0,0.423190859077444
55109,County,St. Croix,2020-04-06,7,175,90687,4,NA,NA,0.00315055394614758,NA,0,13,0,0,0.143350204549715
55111,County,Sauk,2020-04-06,18,316,64442,15,NA,NA,0.0166262464142729,NA,0,8,0,0,0.124142639893237
55113,County,Sawyer,2020-04-06,0,73,16558,0,NA,NA,0,NA,0,8,0,0,0.483150138905665
55115,County,Shawano,2020-04-06,2,110,40899,2,NA,NA,0.00349292508024995,NA,1,13,0.0769230769230769,0.0244504755617497,0.317856182302746
55117,County,Sheboygan,2020-04-06,21,220,115340,15,NA,NA,0.00928930615075925,NA,0,0,NA,0,0
55119,County,Taylor,2020-04-06,0,47,20343,0,NA,NA,0,NA,0,2,0,0,0.0983139163348572
55121,County,Trempealeau,2020-04-06,1,186,29649,1,NA,NA,0.00240913931088979,NA,0,14,0,0,0.472191304934399
55123,County,Vernon,2020-04-06,0,155,30822,0,NA,NA,0,NA,0,6,0,0,0.19466614755694
55125,County,Vilas,2020-04-06,4,55,22195,4,NA,NA,0.0128729121745567,NA,0,1,0,0,0.0450551926109484
55127,County,Walworth,2020-04-06,20,307,103868,17,NA,NA,0.0116906623241587,NA,0,35,0,0,0.336966149343397
55129,County,Washburn,2020-04-06,0,61,15720,0,NA,NA,0,NA,0,3,0,0,0.190839694656489
55131,County,Washington,2020-04-06,57,805,136034,42,NA,NA,0.0220533102018613,NA,0,1,0,0,0.00735110340062043
55133,County,Waukesha,2020-04-06,160,1775,404198,129,NA,NA,0.0227964653815351,NA,6,78,0.0769230769230769,0.0148442100158833,0.192974730206483
55135,County,Waupaca,2020-04-06,2,124,50990,2,NA,NA,0.00280166979519794,NA,0,20,0,0,0.392233771327711
55137,County,Waushara,2020-04-06,1,48,24443,1,NA,NA,0.0029222506005225,NA,1,9,0.111111111111111,0.040911508407315,0.368203575665835
55139,County,Winnebago,2020-04-06,24,460,171907,19,NA,NA,0.00789463405878095,NA,4,94,0.0425531914893617,0.0232683951206175,0.546807285334512
55141,County,Wood,2020-04-06,2,221,72999,1,NA,NA,0.000978486985144611,NA,0,10,0,0,0.136988177920245
55,State,WI,2020-04-07,2578,31090,5822434,2121,22396,0.0947044115020539,0.0260200459120704,0.274750093468519,138,2076,0.0664739884393064,0.0237014279595097,0.356551916260451
55001,County,Adams,2020-04-07,2,65,20220,2,NA,NA,0.00706514059629787,NA,0,4,0,0,0.19782393669634
55003,County,Ashland,2020-04-07,1,53,15562,1,NA,NA,0.00458993519011512,NA,0,0,NA,0,0
55005,County,Barron,2020-04-07,4,323,45244,4,NA,NA,0.00631496520454172,NA,0,8,0,0,0.176819025727168
55007,County,Bayfield,2020-04-07,3,66,15036,2,NA,NA,0.00950100710675332,NA,0,6,0,0,0.399042298483639
55009,County,Brown,2020-04-07,41,622,264542,38,NA,NA,0.0102603205324134,NA,2,96,0.0208333333333333,0.00756023618177832,0.362891336725359
55011,County,Buffalo,2020-04-07,2,93,13031,2,NA,NA,0.010962868763498,NA,0,2,0,0,0.153480162688972
55013,County,Burnett,2020-04-07,0,38,15414,0,NA,NA,0,NA,0,2,0,0,0.129752173348904
55015,County,Calumet,2020-04-07,4,135,50089,3,NA,NA,0.00427809926901544,NA,0,22,0,0,0.439218191618918
55017,County,Chippewa,2020-04-07,16,461,64658,15,NA,NA,0.0165707038793122,NA,0,11,0,0,0.170125893160939
55019,County,Clark,2020-04-07,7,91,34774,7,NA,NA,0.0143785586932766,NA,0,5,0,0,0.143785586932766
55021,County,Columbia,2020-04-07,23,421,57532,18,NA,NA,0.0223478114043365,NA,2,16,0.125,0.0347632621845234,0.278106097476187
55023,County,Crawford,2020-04-07,2,99,16131,2,NA,NA,0.00885606241752792,NA,0,4,0,0,0.247969747690782
55025,County,Dane,2020-04-07,289,5062,546695,217,NA,NA,0.0283521890633717,NA,11,127,0.0866141732283465,0.0201209083675541,0.232305032970852
55027,County,Dodge,2020-04-07,15,416,87839,13,NA,NA,0.0105712887051472,NA,0,19,0,0,0.216304830428397
55029,County,Door,2020-04-07,7,95,27668,7,NA,NA,0.0180714182449039,NA,3,4,0.75,0.108428509469423,0.144571345959231
55031,County,Douglas,2020-04-07,7,208,43150,3,NA,NA,0.0049660652209899,NA,0,6,0,0,0.139049826187717
55033,County,Dunn,2020-04-07,5,435,45368,4,NA,NA,0.00629770511625564,NA,0,4,0,0,0.0881678716275789
55035,County,Eau Claire,2020-04-07,21,916,104646,17,NA,NA,0.011603747054696,NA,0,26,0,0,0.248456701641725
55037,County,Florence,2020-04-07,2,7,4295,2,NA,NA,0.0332612672542824,NA,0,0,NA,0,0
55039,County,Fond du Lac,2020-04-07,44,750,103403,27,NA,NA,0.0186510200726423,NA,1,148,0.00675675675675676,0.00967089929692562,1.43129309594499
55041,County,Forest,2020-04-07,0,17,9004,0,NA,NA,0,NA,0,1,0,0,0.111061750333185
55043,County,Grant,2020-04-07,3,175,51439,3,NA,NA,0.00416582193055297,NA,0,11,0,0,0.213845525768386
55045,County,Green,2020-04-07,9,161,36960,8,NA,NA,0.015460729746444,NA,0,8,0,0,0.216450216450216
